male,3rd,positive,文理融合の様々な授業があること。SFCの総合政策学部と環境情報学部は、授業や研究会に文系理系を問わずに様々な分野の勉強ができるということが、他の大学にはない特色だと思う。特に、プログラミングについての授業、研究会は数多く用意されている。自分の興味対象の変化によって、他の研究会に移ることもできる。
female,1st,negative,他学部と比べ取り扱う学問の種類が非常に多く、それが見事に共存しているのだが、その幅広さゆえに、広く浅くになってしまっている。分野にもよるが、専門性を深めようとすると物足りなくなる印象がある。他学部で、その分野ための環境のもとでその分野だけを学んできた人に太刀打ちできるのかという問題がある。
male,4th,positive,必修科目や履修条件となる前提科目が非常に少なく、ひとりひとりの興味と実力に応じた履修計画を組める。一般的な大学では1-2年次の時間割が多くの学生にとって似通ったものとなり、興味のない授業や自分にとって簡単すぎる授業を履修せざるを得ない。SFCではそれらをスキップすることで効率的に長所を伸ばせる。
male,3rd,negative,朝は湘南台のバス停が、帰宅時間はキャンパスのバス停がとても混む。都心から電車で1時間はかかるので、交通の便はいいとは言えない。たまに変な臭いもする。クーラーが効きすぎたり、暖房が全然効かなかったりすることがよくあるのでその時は辛い。キャンパス周辺に遊ぶ場所が少ない。
male,2nd,positive,湘南藤沢キャンパスは、他の三田キャンパスや日吉キャンパスに比べて、緑が多く、建物もびっしりではなく、離れて建てられていて、とても広い。自然で豊かなキャンパスと言える。そして、慶應ニューヨーク学院キャンパスと非常に似ている。藤沢では食堂の近くに鴨池があり、NY高も食堂の近くに池があるのだ。
male,1st,negative,キャンパスへの交通手段が、とにかく限られている。そもそもの立地も湘南台という都市圏とは言いがたい市町村であり、かつ最寄り駅からの距離が遠く、通学が不便である。もっとも普及している最寄り駅、キャンパス間の交通手段としてはバスが存在しているが、台数が少なく、混んでしまう。
male,1st,positive,図書館では3Dプリンタ、レーザーカッター、3Dスキャナー、高性能ビデオカメラ、ハイスペックPC等を利用できモノ作り系の授業も豊富にある。24時間キャンパスな為、好きなことに没頭でき、自分が納得するまで好きなものを作る環境が整っている。生徒も多種多様で、自分の専門以外の知識を身に付けることができる。
male,2nd,negative,短所の二つ目は大学が全体的に専門性が高くないことである。広く浅い生徒は多いが深い知識をもつ生徒は他大学に劣っている。我々学生は自己紹介をする際に、「何を勉強する学部なのか」と質問されることが多くあるが、適切な回答はわからない。SFCといえばコレ！という研究分野があまりないことも深い知識を高い生徒が集まらない理由である。
male,1st,positive,必修科目などの違いはあるものの、環境情報学部・総合政策学部の両学部間の垣根がほぼ無く、それぞれの学生がより多くのジャンルを学ぶことができる。また、二つの学部だけでなく看護学部の生徒も総合政策学部、環境情報学部の授業を取ることが容易になっている。知識を広く深めることができるキャンパスだと言える。
male,2nd,negative,土曜だと生協が昼しか開いてなく、夜になると閉まっていて、ご飯が食べられないのだ。しかも、日曜日や祝日に学校に行くと、生協も食堂も営業さえしてくれないのだ。それでもご飯を食べたい。ではどうするか。一旦坂を下って、コンビニまで歩かなければならない。それがまぁ遠い。ファミリーレストランとかあればいいのに。
female,3rd,positive,留学生や帰国子女、AO入試で入ってきた学生などが他の大学やキャンパスと比較してかなり多いため、学生の多様性があり、様々な考えに触れることができたり、自分とは異なる様々な価値観を受け入れる下地が作られやすいため、これからの国際社会に通用する考え方の人間が育成される
male,1st,negative,最寄り駅である湘南台は3路線通っている割にあまり便利さを感じない事。だいたい他学部の友達と飲みに行くという話になると、渋谷・新宿・横浜あたりになるが、全部地味に遠いのが悲しい。またバスに乗る際、ディズニーランド並みの行列ができ、さらには高校生が割り込んでサラッと抜かして行く事がある。
male,1st,positive,CNSコンサルタントから、メディアセンターが開いている時間はほぼいつでもパソコンを借りられます。学生証さえあれば、大した手続きも必要ありません。以前、プレゼンがある授業の直前に自分のパソコンが動かなくなり、困っていたところ、あっという間に借りることが出来て助かりました。
male,3rd,negative,SFCでは頻繁に不快な臭いを感じることがある。近くにある養豚場が原因らしい。自然が豊かな分ある程度は仕方がないことかもしれないが、結構臭いがキツイ。僻地とdisられるわけだ。交通に関しても電車とバスを乗り継ぐ必要があり通学だけで疲れてしまいがちだ。1限に出れないことがよくある。
male,3rd,positive,キャンパスが多くの緑に囲まれていて広々とした印象を与えるとともに、メディアセンターや教室などでは少し疲れた時やリフレッシュしたい時に窓の外に目をやるだけでその緑の多い景色を見ることができるため、作業や勉強がすごくはかどり勉学に大変適した環境であると感じています。
male,4th,negative,必修科目が少なく、体系的な学習というよりも自分の必要に応じて必要な知識を獲得していく形態のため、中途半端な学生になってしまいやすい。明確にやりたいことがある学生はよいが、そうでない学生は浅く広く触れるだけにとどまる。特にやりたいことがない場合、自発的な学習意欲がわかないので、基礎を学ぶ機会がない。
male,1st,positive,1年生の頃から複数の研究会に所属する事が出来たり、どの学年でも研究会を変える事が出来る事！！入学当初からやりたい事が決まっている人は早い段階から積極的に研究会で活動でき、自分のやりたい事がぼんやりしている人にとっても色々な研究会を通じて自分の興味分野を見つける事が出来る学部だと思います。
male,1st,negative,大学付近に飲食店が少ない。湘南台駅まで行けばそれなりの数の店があるのだが、すべての生徒が湘南台駅を利用しているわけではないし、なおかつ大学からバスで数十分かけないと行けないほど距離が離れているので、後述の昼休みの短さも相まって昼休みにちょっと外に出てランチ、なんてことはまずできない。
male,4th,positive,慶應義塾大学湘南藤沢キャンパス（SFC）は、インターネットの環境がとても良いです。キャンパスのいたるところでインターネットを無線LANで使うことが出来ます。また、学生に割り当てられているCNSアカウントを使うことで、学内の全てのパソコンで同じ環境にアクセスすることができます。
male,4th,negative,入試方式の一つであるAO入試で学問ではない分野での一芸に秀でたジャニーズや女優などの多くの芸能人を合格させてしまったために、SFCに対する大学生や高校生などの学生の中での評判やネット上での評判はもちろんのこと、社会での評判も年々悪くなってきていて、偏差値も下がっていること。
male,1st,positive,樹木が多く、鴨池などといった自然を身近に感じることができる。地元の方が散歩コースにしたりお昼を食べに来ているくらいには、とても過ごしやすく、心地よい景観と雰囲気をしている。春には桜が咲いたり、秋には木々が紅葉したり、とキャンパス内で四季を感じられるのも日本人としてはうれしいところである。
male,1st,negative,交通の便は良いとは言えない。最寄である湘南台駅は急行の停車こそあれ、キャンパスから約四キロ程度離れており、学生の大半はバスか自転車の使用を余儀なくされている。特にバス通学では、付属校学生との利用時間が重複する事もあってか、朝9時と夕方4時頃は非常に混雑し、雨天時には大混乱となる。
male,3rd,positive,SFCは自然豊かでのびのびとした良い雰囲気を醸し出している。例えば、夕方にもなると自然と「芳醇な」香りを堪能することができる。雨が降れば虹が出るし、鴨池を見ると鴨がいる。授業の合間にガリバー池、通称鴨池でくつろぐことをカモると言う。鴨を見ながら芝生に横たわると、とても癒される。
male,3rd,negative,キャンパスが駅から歩くには厳しい場所にあり、バスを利用せざるを得ない。そのため、朝も帰りもバスは異常な混雑となり急いでいるときなどには迷惑極まりない。SFCの嫌なところを学生にアンケートを取れば、この「遠さ」が断トツで１位になることは間違いない。それほどに大きな欠点である。
male,4th,positive,慶應義塾大学湘南藤沢キャンパス（SFC）は研究環境がとても良いです。SFCの研究室塔の設備は例えばシャワーがあるなどとても充実しております。SFCの周囲には、誘惑となるものが何もなく、研究活動に専念することが簡単に出来ます。SFCは研究活動には素晴らしい場所です。
female,1st,negative,間に合う時間だと思って湘南台の駅までついても、バスの列が恐ろしく長いときがあり、バスに乗れなかったがために授業に遅刻するということも多くあります。自分で管理できないところに原因があるため、私ができることは家を早く出ることのみです。夜のバスが少なめなので、授業おわりにはバスに乗れなかったりします。
male,4th,positive,優秀な人材が多いところが良いと思う。研究会等で一緒に話し合ったり活動したりすると、特に実感できる。位置情報を使って海外から来る人が日本のどの観光エリアに来ているか、ホットスポットはどこか、どのような傾向が見られるかなどを研究していたりして、非常に面白い。人間性の面で優れている人も多いので快適。
male,4th,negative,最近の様子は知らないが以前は大教室で人が一杯の状況だとしばしばネット回線が混雑する時があった。授業開始時に授業で使うアプリをダウンロードしようとすると固まってしまい授業の開始が遅くなることもあった。慣れている先生なら授業開始前にＤＬしておくよう指示があるが慣れていない先生だとそのようなこともあった
male,4th,positive,慶應義塾の理念にもある半学半教を実践している教員が多い。そういった方々は高圧的な物言いをせず、学生の意見にも耳を傾けて尊重してくださるので、こちらとしてもモチベーションが上がる。学部1年生だろうと良いアイデアを出せば正当に評価され、プロジェクトなどに誘われるため、面白い考えが表に出てきやすい環境だ。
male,1st,negative,キャンパスが駅から遠い。だから、多くの学生がバスを利用する。しかし、学生の数が多すぎてバスに乗るためにとても長い時間ならばなければならない。そのため、思い通りの時間にキャンパスに着くことが難しいこともある。さらに、毎日の通学に往復のバス代がかかってしまい、大学生の財布にはすこし厳しい。
male,2nd,positive,学校の立地。自分は埼玉の狭山市にある２方向牧場１方向ゴルフ場１方向川というとても自然に囲まれた場所で中高６年間過ごしてきた。家からの通学時間は電車１時間バス20分かかり、SFCも全く同じ通学時間をかけてきています。なので、とても親近感がわき、かつとても慣れている生活なので大学生活がしやすい。
male,1st,negative,昼休みがない。他のキャンパスと違いＳＦＣには昼の長い休み時間がなく、通常の授業間の休み時間しかない。休み時間は教室の移動に費やされることになるため常に忙しなく動いていなければならない。さらに、昼食は生協で買ったり、家から用意してきたものを移動しながら食べたり、授業中に食べたりしなければならない。
male,1st,positive,ノートパソコンを使用するための環境が整っている。学園内いたるところにwi-fiが整備されており、また多くの教室にパソコンを充電するためのコンセントが設置されている。充電器を忘れたとしても、メディアに行けば貸してもらえる。パソコンを多く使用する学部だからこその充実具合と言えるだろう。
male,1st,negative,SFCの最寄り駅は湘南台駅であるが、湘南台駅からキャンパスまでの公共交通機関はバスしかないため、バスは混雑することが多い。かといって、徒歩をするには距離が遠すぎる。また、SFCキャンパスの近くに中学校と高校もあるため、バスは中学生から大学生までの人々で大変混雑する。
male,2nd,positive,SFCの場所を電車通学のみで行きにくく、バスで通わなければならない場所に設定することにより、SFCの理念である「問題発見・解決」の重要性の認知が促進される。これの解決方法は「1人では解決しなく、文系と理系の知識やセンスが必要である」と容易に考えられるため、SFCの理念の実現の難しさを新入生の時期に肌で感じられる
male,3rd,negative,キャンパスの周辺に学生が行くような店が全くない。最寄駅からバスが必要な場所にあるため、軽い気持ちで学外に買い物に出られない。先日ついにコンビニが閉店となり、そこにはハムの直売所ができた。生協は夜は閉まるので、SFCで泊まり込むときは陸の孤島といえるような状況に陥ってしまう。
male,4th,positive,キックオフレクチャーから卒業まで、問題発見・解決という言葉を常にかけられるため、日頃から問題発見・問題解決を意識できる。その結果、SFC生は、インターンや就活でのグループワークで、ゴールとは何かを定義し、そこに向けて順序立ててアタマを働かせることが得意であるようだ。
male,1st,negative,キャンパスが僻地にある。湘南台から新宿まで1時間以上かかる。湘南台周辺に下宿する学生も多いが、足元を見られているのか家賃が高い。さらに湘南台の駅からも徒歩45分以上はかかる。主な交通手段はバスだが、そのバスの混雜は想像を絶する。自分は自転車で通学しているが、寒くなってからが心配だ。
male,1st,positive,キャンパス中央に存在するメディアセンターには、様々なジャンルの書籍が存在し、調べ物には事欠かない。購読可能な各社の新聞も揃っており、過去の物に関しても閲覧する事が出来る。専用のシステムであるCOSMOSを活用する事で、図書の予約や他館からのリクエスト、利用方法に関してのメール相談を行う事も出来る。
male,4th,negative,キャンパスの周囲の環境に問題があります。慶應義塾大学湘南藤沢キャンパス（SFC）の周囲には養豚場などがあり、キャンパス全体が豚臭い臭いに覆われることがしばしばあります。また周囲にある米軍・自衛隊基地から飛びだつ戦闘機の騒音もかなりうるさく、授業を聞くのに支障になったりすることがあります。
male,1st,positive,鴨池でのーんびりする事が出来る事。朝早くに鴨池に行くと、まれに飼育員の方が鴨にエサをあげていて、運が良ければ飼育員の方と一緒にエサをあげる事が出来ます！！いつも遠目からしか見る機会のない鴨のそれぞれの特徴を知る事もできます。近くで見る鴨の可愛さに癒される事間違いなし！
male,1st,negative,僻地などと揶揄されることがあるように、東京都心からのアクセスが悪い。都心から離れているからこそこの自然の豊かさや敷地の広さを確保できているのだということは重々承知しているが、都内住みとしてはなかなか辛いところがある。引っ越して仕舞えばいいといえばそれまでであるのだが。
male,1st,positive,SFCは、文理融合型の教育体制をとっているので、興味を持った様々な分野の学問に触れることができます。文系の自分でも、電気の勉強ができたり、また、メディアセンターに行けば、３Dプリンタを誰でも使用できるような体制ができています。まさに、学びのキャンパスと言ってよいでしょう。
male,1st,negative,文理融合をうたっておきながら、その実一定の分野しか専門的に勉強できる環境が整っていない。広く浅くを体現したかのようなカリキュラムである。プログラミング系はいい、コンピュータミュージック系もいい、最近は建築系もいい。しかしデザイン系の授業がここ数年すこぶる弱体化している。減らした分の教授と研究会は補充してほしい。
male,1st,positive,早い段階から研究会に所属することができる。一般的な大学では4学年で研究室配属だが、SFCでは、それこそ1学年から研究会に所属することができる。事実、１学年春学期から研究会に所属する同期や1学年秋学期に研究会を3つ掛け持ちする者もいる。かく言う自分も、研究会を2つ掛け持ちしている。
male,4th,negative,雨の日の後などで、養豚場の臭いがキャンパス内に漂ってしまうことだ。私の友人には、ご飯を食べた後にあの臭いを嗅ぎ、気分を悪くして学校を早退してしまったことがある人間もいる。山の中にあるキャンパスはとても好きである。しかし、養豚場の臭いがどうしても強すぎるため、その点はすきになれない。
male,1st,positive,研究棟の方から抜けて、徒歩10分ぐらいに「ごんぱち」という穴場のお店がある事。和食中心で身体にも良く、豚肉料理がとてもおいしいです。お店も古い古民家をリメイクした物で、静かで落ち着いた雰囲気がいい味を出しています。季節によってはそこで書道ができるイベントもあります。まったりしたい時に行くのがおすすめ！
male,3rd,negative,立地が田舎すぎるからか、キャンパス内に豚の匂いらしきものが漂い、とても臭い状態になったり、そこら中に虫が飛び交っていること。入学したばかりの頃は匂いが酷すぎて常に鼻をつまんで歩いていたし、授業を受けている最中に妙に透き通った色をしたゴキブリが出たときには悲鳴をあげそうになった。
female,1st,positive,豊富な体育授業は、自分の好きなものを好きな時間に入れることができるので、時間割に合わせてそのあとに加えることができますし、毎回同じ種目の授業を取らなければいけないというわけではなく、毎回違うスポーツの世界に足を踏み入れて、やってことのないことにも新たに挑戦することができます。
male,4th,negative,SFCの周囲には店がほとんどありません。学内には生協などがありますが、営業時間が短く、夜間などには使い物になりません。かつて、大学の入口にファミリーマートがありましたが、無くなってしまいました。今となっては徒歩圏にあるコンビニはスリーエフのみになってしまいました。
male,4th,positive,環境情報学部も総合政策学部もどちらの学部も、経済学やマーケティングなどの文型科目と生物学やプログラミングなどの理系科目との文系理系の隔たりなく、様々な分野の講義を自分の興味に応じて選択して履修することが出来るので様々な知識を身に付けた上で、卒論を通して一つの分野に詳しくなることが出来ること。
male,3rd,negative,キャンパスの最寄駅が湘南にあり、都心へのアクセスが悪い。さらにキャンパスは駅からバスで15分もかかり、通学しづらい場所にある。キャンパスの周りにはなにもなく、学食以外にご飯を食べるところなどがほとんど無い。朝の時間帯は人が多くバスも混雑するため問題となっている。
male,1st,positive,SFCは、神奈川県の湘南台という田舎の方に位置し、都会とは離れている。SFCの周りにはビルがほとんど無く、自然がたくさんある。それゆえ、キャンパスでは鳥や小動物、虫などあらゆる動物を見かけることができる。秋には、たくさんの木々が紅葉し、色とりどりの自然を見ることができる。
male,1st,negative,空気が豚。近くに畜産農家がいくつかあり、その日と時間帯にもよるが、空気が猛烈に豚になる。主に夜間に空気が豚になることが多いようだが、お昼時に空気が豚になるとたまったものではない。ここは慶應義塾の経済力に物を言わせて、畜産農家に最新の堆肥処理プラントを導入させてほしいところである。
male,1st,positive,ドイツのネオプラン社が製造したツインライナーという神奈川中央交通の連接バスが湘南台駅西口バス停から慶應義塾大学中高等部前バス停まで運行されている。このバスは、途中、南大山バス停以外のバス停は通過して大学にくるので、駅から早いと１０分ほどと素早く大学に移動することができる。
male,3rd,negative,最寄り駅からキャンパスが遠いので、通学に時間がかかる。徒歩での通学には非常に時間がかかるため、多くの学生がバスを使って通学しており、特に午前中はバス停が大混雑し、乗車することすらままならないことが多々ある。SFC開設から今日まで、この状況が生み出した遅刻者の数は計り知れない。
male,1st,positive,多種多様な領域の授業を履修することができ、一般的な文系学部や理系学部ではできないような、分野を横断した授業のとり方ができる。左隣に社会科学系、右隣には経済系、正面にジャーナリズム系、左奥ではバイオ系と電子系が会話していて、右奥では情報系が固まってわちゃわちゃしているという光景はSFCならではだ。
male,3rd,negative,キャンパスの立地が駅から遠く徒歩では一時程度かかってしまうため電車で通学している生徒がみんなバスを使うため登下校をする人が多い時間帯はバスが非常に混雑し、快適とは言い難い。また、雨が降っている日はバスがより混雑してしまい、そのため講義に遅れてしまうというようなこともある。
male,2nd,positive,長所の１つ目は、色々なバックグラウンドや専門性を持った学生が集まっていることである。それによって、多角的な研究プロジェクトを複数人でアイデアを出しながら協力して行うことができる。これにより、文理が複雑に混じった問題を解決することが出来る。これは多大の理工学部、文系学部にはできないことである。
male,4th,negative,自由であることは人々の可能性を引き出しうる素晴らしいことではあるが、一方で同時にリスクももたらしうる。自分のやりたいこと等を見つけられない場合、時間を無駄に過ごしうる危険性があるからである。自由であるがゆえに、学生に比較的高いモチベーション管理能力等も必要とされてしまうと思われる。
male,1st,positive,大学の中にはSFCの人たちに、いつも鴨が泳いでいることから鴨池と呼ばれている正式名称がガリバー池という池がある。そこでは友達と食事をしながらくつろいだり、お昼寝をしたり、さらに課題をするなどさまざまなことをしながらのほほんとすごすことが可能であり、多くの人が雨の日以外座っている。
male,1st,negative,慶應の中心(？)である三田に行く機会がまっっっっっっっったくない所。他学部の友達から三田の話をされても全く分からず、相手も「あっ…SFCだもんね…」の様な目で見られるのがつらいです。慶應内部で”湘南大学”と別物の扱いをされてしまうこともしばしばあり、鼻で笑われる事もあります…。
male,1st,positive,キャンパスの周囲は森に囲まれている。さらに、キャンパス内にもたくさんの木や大きな池があり、たくさんの自然にあふれている。そして、キャンパス周辺には民家も少なく、道路も車の通りが少ないため、とても静かである。そのため、落ち着いた環境でゆっくりと勉学に励むことができる。
male,2nd,negative,周りに施設が少ないので、研究のための買い出しや食事などで選択肢が限られている。休み時間に友人と遊びに行ったり、大学を少し出てリフレッシュするなどの柔軟な生活が送りづらく、一度足を踏み入れるとバスに乗るまでずっと大学に縛られているかのような束縛感、閉塞感がある。
male,1st,positive,SFCは緑が豊かで、サギなどの都会では見られないような野鳥がよく、飛んできます。また、周りが田舎なので、季節の移り変わりが感じられます。そして、鴨池では、自然の風を感じながら、また、芝生の上で寝転びながら勉強したり、休んだりすることができ、生徒の間では憩いの場になっています。
male,2nd,negative,キャンパスが離れていることもあって、都内の大学や、慶應の他学部とさえ交流が難しく、どこか隔絶されたような雰囲気がある。おそらくいわゆる学校での勉強以外の経験については比較的都内の学生に比べて積みづらい環境にあるかもしれない。情報系の学生にとって、東京を体感できないのは辛いと思う。
male,1st,positive,さまざまな専門的な分野を幅広く学ぶことができる。それぞれの分野で先進的な研究が行われている。さらに、それらの多くの分野をを横断的に学ぶことができ、他の大学ではできない自分のやりたい自由な研究ができる。そして、それらの研究を行うために、１年生から研究会に所属することもできる。
male,1st,negative,他の学部に蔑視されがち。何を勉強してるのかよくわからない上、交通の便のわるいド田舎にあることが主な理由である。一部では藤沢情報工科大学などと呼ばれているらしい。外に行っても慶應というとオーッとなるが、学部名までいうと「ん？」となることが多々（経験談）。
male,3rd,positive,湘南藤沢キャンパスは広い。自然豊かでチャイムも無い。時間に追われる都会の喧騒を忘れさせてくれる。一方でキャンパス内どこでも無線LANが飛んでおりインターネットの環境も最高だ。学年に関係なく授業を履修できる。学生同士だけでなく教員との距離も近い。半学半教の精神を体現している。
female,1st,negative,非常に不便。都心からかなり離れた位置にある駅が最寄り駅というだけではなく、その駅からもまた離れたところにある。24時間開いているキャンパスなのにも関わらず生協は早々と閉店し、最寄りのコンビニまでも徒歩20分ほどかかるというのは、非常に不便。この不便さがキャンパスの印象を下げてしまっている気がする。
female,1st,positive,授業に必修なものがほとんどなく、総合政策学部・環境情報学部・さらには看護医療学部でも同じ授業を取ることができるという点は他の学部の人にも自慢できるポイントだと思います。グループワーク型の授業も多く、学生同士で深く関わって考えるという機会もとても多く、周りと自分を比較して足りないものに気がつけます。
female,3rd,negative,履修選抜が厳しく、選抜課題がでるものであれば、まだ納得できるが、抽選で行われる高い倍率の履修選抜のせいでとりたい授業がとれなかったり、履修選抜に落ちたせいで興味の無い授業ばかりの時間割になってしまうとかなり切ないことになるし、中々学期初めのスケジュールが見通しにくく、不安な気持ちになる
female,3rd,positive,様々な分野の研究を行う教員・学生がいるため、一つの問題に関して色々な方向からアプローチを考えることが可能であり、他人とコラボレーションしたり、自ら複数の分野を学ぶことで多角的な研究を行うことができることであるため、スペシャリストを目指すもよし、広く浅く学ぶもよしと選択の自由があることである
male,3rd,negative,履修選抜という仕組みによって受けたい授業が受けられないこともある。カリキュラムを自分で組まなければいけない。インターネットを活用する学生が多いため、ネットリテラシーに関わる問題も起こりがちである。キャンパスが駅から遠いため、朝起きられず授業に行かない学生も多く見られる。
male,2nd,positive,学部間の障壁、あるいは文理間の障壁がとても弱く、学際的な見識を持つ人材を育てやすい傾向にあると思う。研究会に所属して特定分野について知見を深める方向性と、様々な分野に少しづつ目を通す広い見識を持つという方向性の両立が可能であると感じる。入試制度の特性にもよるが結果的に個性的な学生が多いように思える。
male,3rd,negative,自由さを売りにしてきた割に、その失敗を恐れて守りに入ってしまっている。どんどん中途半端で、慶應の下位互換のような存在になっていく。黎明期のような個性的な教員もかなり減った。ただ、未来創造塾のコンセプトから着工までの素早さはSFCらしさとも言え、最後の期待かもしれない。
